code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
NR;;400;M;47.06;;Houston;USA;Outdoor;2018-04-21;Yariel Matute;;;HON;1996;Male
NR;;400;M;44.84;;Budapest;HUN;Outdoor;2023-08-20;Attila Molnár;;;HUN;2002;Male
NR;;400;M;46.37;;Singapore;SGP;Outdoor;1993-06-14;Elieser Wettebosi;;;INA;1964;Male
NR;;400;M;45.21;;Kladno;CZE;Outdoor;2019-07-13;Y. Muhammed Anas;;;IND;1994;Male
NR;;400;M;45.40;;Erzurum;TUR;Outdoor;2021-06-13;Sajjad Hashemi;;;IRI;1991;Male
NR;;400;M;44.77;;Madrid;ESP;Outdoor;2009-07-04;David Gillick;;;IRL;1983;Male
NR;;400;M;45.74;;Doha;QAT;Outdoor;2019-04-22;Taha Hussein Yaseen;;;IRQ;1998;Male
NR;;400;M;45.36;;Austin;USA;Outdoor;1984-05-12;Oddur Sigurdsson;;;ISL;1959;Male
NR;;400;M;45.04;;Zhukovskiy;RUS;Outdoor;2015-07-19;Donald Blair-Sanford;;;ISR;1987;Male
NR;;400;M;44.77;;Hutchinson;USA;Outdoor;2009-05-23;Tabarie Henry;;;ISV;1987;Male
NR;;400;M;44.77;;La Chaux-de-Fonds;SUI;Outdoor;2019-06-30;Davide Re;;;ITA;1993;Male
NR;;400;M;46.04;;Lincoln;USA;Outdoor;1979-05-19;Dean Greenaway;;;IVB;1959;Male
NR;;400;M;43.93;;Beijing;CHN;Outdoor;2015-08-23;Rusheen McDonald;;;JAM;1992;Male
NR;;400;M;47.67;;Amman;JOR;Outdoor;2007-07-25;Abdel Salam Al-Hajjaj;;;JOR;1979;Male
NR;;400;M;44.77;;Budapest;HUN;Outdoor;2023-08-20;Kentaro Sato;;;JPN;1994;Male
NR;;400;M;45.25;;Doha;QAT;Outdoor;2019-04-22;Mikhail Litvin;;;KAZ;1996;Male
NR;;400;M;44.18;;Barcelona;ESP;Outdoor;1992-08-03;Samson Kitur;;;KEN;1966;Male
NR;;400;M;46.43;;UNKNOWN;???;Outdoor;1986-07-14;Yuriy Kozlov;;;KGZ;1958;Male
NR;;400;M;51.98;;Gold Coast;AUS;Outdoor;2009-08-08;Kiakia Tekambwa;;;KIR;;Male
NR;;400;M;45.37;;Seoul;KOR;Outdoor;1994-06-17;Shon Ju-Il;;;KOR;1969;Male
NR;;400;M;48.12;;Stara Zagora;BUL;Outdoor;2017-07-01;Astrit Kryeziu;;;KOS;1991;Male
NR;;400;M;43.93;;Beijing;CHN;Outdoor;2015-08-23;Youssef Al-Masrahi;;;KSA;1987;Male
NR;;400;M;44.84;;Doha;QAT;Outdoor;2019-04-22;Youssef Karam;;;KUW;1993;Male
NR;;400;M;49.73;;Kuala Lumpur;MAS;Outdoor;2017-08-24;Kingeko Inthavong;;;LAO;1998;Male
NR;;400;M;45.53;;Berlin;GER;Outdoor;2018-08-08;Jānis Leitis;;;LAT;1989;Male
NR;;400;M;44.98;;Nairobi;KEN;Outdoor;2010-07-30;Mohamed Ashour Khouaja;;;LBA;1987;Male
NR;;400;M;46.94;;Beyrouth;LBN;Outdoor;2022-08-11;Mohamad Mortada;;;LBN;1998;Male
NR;;400;M;45.42;;Greensboro;USA;Outdoor;2019-05-04;Akeem Sirleaf;;;LBR;1997;Male
NR;;400;M;44.77;;Norman;USA;Outdoor;2023-05-13;Michael Joseph;;;LCA;2002;Male
NR;;400;M;45.46;;Bloemfontein;RSA;Outdoor;1988-03-18;Henry Mohoanyane;;;LES;1963;Male
NR;;400;M;49.32;;Génève;SUI;Outdoor;2014-09-07;Fabian Haldner;;;LIE;1992;Male
NR;;400;M;45.73;;Ciudad de México;MEX;Outdoor;1979-09-08;Remigijus Valiulis;;;LTU;1958;Male
NR;;400;M;47.76;;La Chaux-de-Fonds;SUI;Outdoor;2006-08-20;David Fiegen;;;LUX;1984;Male
NR;;400;M;47.61;;Hongkong;HKG;Outdoor;1996-07-21;Lei Vai Kun;;;MAC;1973;Male
NR;;400;M;46.80;;Doha;QAT;Outdoor;2019-10-01;Todiasoa Franck Rabearison;;;MAD;1992;Male
NR;;400;M;45.03;;Latakia;SYR;Outdoor;1992-09-09;Benyounès Lahlou;;;MAR;1964;Male
NR;;400;M;46.09;;Chengdu;CHN;Outdoor;2023-08-02;Umar Osman;;;MAS;2003;Male
NR;;400;M;47.85;;Glasgow;GBR;Outdoor;2014-07-28;Golden Gunde;;;MAW;1993;Male
NR;;400;M;46.57;;Kyiv;URS;Outdoor;1984-07-05;Sergey Grigoryev;;;MDA;1958;Male
NR;;400;M;47.48;;Kingston;JAM;Outdoor;2013-06-01;Hassan Saaid;;;MDV;1992;Male
NR;;400;M;44.31;;Sevilla;ESP;Outdoor;1999-08-26;Alejandro Cárdenas;;;MEX;1974;Male
NR;;400;M;48.15;;Bratislava;TCH;Outdoor;1989-06-14;Tsendsuren Erdene-Munkh;;;MGL;;Male
NR;;400;M;53.56;;Kolonia;FSM;Outdoor;2002-07-24;Joe Jotai;;;MHL;;Male
NR;;400;M;46.23;;Budapest;HUN;Outdoor;1986-08-11;Ismail Macev;;;MKD;1960;Male
NR;;400;M;46.14;;Bad Blankenburg;GER;Outdoor;1988-07-20;Yaya Seyba;;;MLI;1957;Male
NR;;400;M;46.83;;Marsa;MLT;Outdoor;2023-06-01;Graham Pellegrini;;;MLT;2004;Male
NR;;400;M;46.82;;Beograd;SRB;Outdoor;2000-08-19;Slavisa Vranes;;;MNE;1977;Male
NR;;400;M;48.55;;Spokane;USA;Outdoor;1992-05-01;Stephen Lewis;;;MNT;1968;Male
NR;;400;M;48.63;;Schaan;LIE;Outdoor;2011-06-03;Brice Etès;;;MON;1984;Male
NR;;400;M;46.50;;Windhoek;NAM;Outdoor;2007-04-13;Kurt Couto;;;MOZ;1985;Male
NR;;400;M;44.69;;Madrid;ESP;Outdoor;2001-07-07;Éric Milazar;;;MRI;1975;Male
NR;;400;M;47.16;;Qatif;KSA;Outdoor;2015-04-17;Abderrahmane Samba;;;MTN;1995;Male
NR;;400;M;48.63;;Manila;PHI;Outdoor;1991-11-30;Htay Win;;;MYA;;Male
NR;;400;M;45.80;;Gaborone;BOT;Outdoor;2022-04-30;Alexander Bock;;;NAM;1994;Male
NR;;400;M;48.02;;Managua;NCA;Outdoor;2022-07-02;Dexter Mayorga;;;NCA;1998;Male
NR;;400;M;44.48;;Bern;SUI;Outdoor;2021-08-21;Liemarvin Bonevacia;;;NED;1989;Male
NR;;400;M;48.32;;Beijing;CHN;Outdoor;1990-09-28;Asha Ram Choudhary;;;NEP;;Male
NR;;400;M;48.63;;Varberg;SWE;Outdoor;1987-04-07;Jonathan McKee;;;NFI;1968;Male
NR;;400;M;44.17;;Zürich;SUI;Outdoor;1987-08-19;Innocent Egbunike;;;NGR;1961;Male
NR;;400;M;47.27;;Accra;GHA;Outdoor;2012-06-17;Mohamedine Mahamadou;;;NIG;1994;Male
NR;;400;M;52.87;;Port Moresby;PNG;Outdoor;1991-09-13;Kalapu Liutose Liuvaie;;;NIU;;Male
NR;;400;M;52.66;;Abay;FSM;Outdoor;2018-07-17;Douglas Schmidt;;;NMI;;Male
NR;;400;M;44.39;;Budapest;HUN;Outdoor;2023-08-20;Håvard Bentdal Ingvaldsen;;;NOR;2002;Male
NR;;400;M;51.47;;Brisbane;AUS;Outdoor;2018-01-12;Jonah Harris;;;NRU;1999;Male
NR;;400;M;46.09;;Hamilton2;NZL;Outdoor;1998-03-07;Shaun Farrell;;;NZL;1975;Male
NR;;400;M;44.56;;Budapest;HUN;Outdoor;1988-08-12;Mohamed Al-Malky;;;OMA;1962;Male
NR;;400;M;46.73;;Mashhad;IRI;Outdoor;2022-05-29;Mueed Abdul;;;PAK;1999;Male
NR;;400;M;45.29;;Ciudad Bolívar;BOL;Outdoor;1981-08-15;Héctor Daley;;;PAN;1961;Male
NR;;400;M;46.62;;Barquisimeto;VEN;Outdoor;2012-06-08;Augusto Stanley;;;PAR;1987;Male
NR;;400;M;45.30;;Cali;COL;Outdoor;1971-08-01;Fernando Acevedo;;;PER;1946;Male
NR;;400;M;45.57;;Manila;PHI;Outdoor;1984-12-01;Isidro del Prado;;;PHI;1959;Male
NR;;400;M;48.61;;Réduit;MRI;Outdoor;2017-02-25;Mohamed Abu Khousa;;;PLE;;Male
NR;;400;M;49.17;;Adelaide;AUS;Outdoor;2000-08-25;Conrad Rdechor;;;PLW;1975;Male
NR;;400;M;46.70;;Delhi;IND;Outdoor;2010-10-08;Nelson Stone;;;PNG;1981;Male
NR;;400;M;44.62;;Sevilla;ESP;Outdoor;1999-08-24;Tomasz Czubak;;;POL;1973;Male
NR;;400;M;44.79;;Chengdu;CHN;Outdoor;2023-08-03;João Ricardo Coelho;;;POR;1999;Male
NR;;400;M;46.95;;Odawara;JPN;Outdoor;2000-06-25;Hwang Il Sok;;;PRK;1975;Male
NR;;400;M;45.07;;Eugene;USA;Outdoor;2022-07-23;Ayden Owens-Delerme;;;PUR;2000;Male
NR;;400;M;47.13;;Nice;FRA;Outdoor;2005-06-26;Isaac Yaya;;;PYF;1979;Male
NR;;400;M;44.07;;London;GBR;Outdoor;2018-07-21;Abdalelah Haroun;;;QAT;1997;Male
NR;;400;M;45.27;;Chengdu;CHN;Outdoor;2023-08-03;Mihai Sorin Dringo;;;ROU;2001;Male
NR;;400;M;43.03;;Río de Janeiro;BRA;Outdoor;2016-08-14;Wayde van Niekerk;;;RSA;1992;Male
NR;;400;M;44.60;;Moskva;URS;Outdoor;1980-07-30;Viktor Markin;;;RUS;1957;Male
NR;;400;M;47.93;;Kampala;UGA;Outdoor;2016-07-07;Emmanuel Nitakiyimana;;;RWA;1988;Male
NR;;400;M;48.67;;Mata-Utu;FRA;Outdoor;2013-09-04;Siologa Viliamu Sepa;;;SAM;1990;Male
NR;;400;M;45.01;;Ciudad de México;MEX;Outdoor;1968-10-18;Amadou Gakou;;;SEN;1940;Male
NR;;400;M;47.08;;Clemson;USA;Outdoor;1993-05-16;Joseph Adam;;;SEY;1965;Male
NR;;400;M;47.02;;Bloomington;USA;Outdoor;2018-05-13;Zubin Percy Muncherji;;;SGP;1996;Male
NR;;400;M;45.68;;Freeport;BAH;Outdoor;2017-07-22;Warren Hazel;;;SKN;1996;Male
NR;;400;M;46.04;;Fresno;USA;Outdoor;1988-04-09;Felix Sandy;;;SLE;1964;Male
NR;;400;M;44.84;;Monaco;MON;Outdoor;2017-07-21;Luka Janežič;;;SLO;1995;Male
NR;;400;M;47.67;;Marsa;MLT;Outdoor;2023-06-01;Alessandro Gasperoni;;;SMR;1997;Male
NR;;400;M;47.76;;Christchurch;NZL;Outdoor;2006-01-27;Chris Meke Walasi;;;SOL;1980;Male
NR;;400;M;47.91;;Los Angeles;USA;Outdoor;1984-08-04;Ibrahim Okash;;;SOM;1964;Male
NR;;400;M;45.30;;Split;YUG;Outdoor;1990-08-29;Slobodan Brankovic;;;SRB;1967;Male
NR;;400;M;44.61;;Fukuoka;JPN;Outdoor;1998-07-20;R.A. Sugath Thilakaratne;;;SRI;1973;Male
NR;;400;M;47.16;;Nairobi;KEN;Outdoor;2023-04-28;Deng Thiel;;;SSD;2003;Male
NR;;400;M;46.07;;Lisboa;POR;Outdoor;1987-07-05;Felipe Lombá;;;STP;1959;Male
NR;;400;M;44.76;;Provo;USA;Outdoor;1982-06-03;El Kashief Hassan;;;SUD;1956;Male
NR;;400;M;44.99;;Lausanne;SUI;Outdoor;1996-07-03;Matthias Rusterholz;;;SUI;1971;Male
NR;;400;M;46.89;;La Habana;CUB;Outdoor;1991-08-04;Tommy Asinga;;;SUR;1968;Male
NR;;400;M;45.32;;Atlanta;USA;Outdoor;1996-07-27;Štefan Balošák;;;SVK;1972;Male
NR;;400;M;44.56;;Osaka;JPN;Outdoor;2007-08-29;Johan Wissman;;;SWE;1982;Male
NR;;400;M;46.36;;Gaborone;BOT;Outdoor;2019-04-27;Andili Lusenga;;;SWZ;1997;Male
NR;;400;M;47.18;;Beyrouth;LBN;Outdoor;1999-06-30;Zahirudin Al-Najem;;;SYR;1977;Male
NR;;400;M;45.74;;Ciudad de México;MEX;Outdoor;1968-10-16;Claver Kamanya;;;TAN;1947;Male
NR;;400;M;48.31;;Melbourne;AUS;Outdoor;1997-02-28;Henele Taliai;;;TGA;1977;Male
NR;;400;M;46.00;;Singapore;SGP;Outdoor;2015-06-12;Kunanon Sukkaew;;;THA;1994;Male
NR;;400;M;47.44;;Almaty;KAZ;Outdoor;2019-07-07;Grigoriy Derepaskin;;;TJK;1998;Male
NR;;400;M;45.86;;Kyiv;URS;Outdoor;1981-08-26;Vitaliy Fedotov;;;TKM;1957;Male
NR;;400;M;46.54;;Tempe;USA;Outdoor;2022-03-26;Colby Jennings;;;TKS;2000;Male
NR;;400;M;50.79;;Singapore;SGP;Outdoor;2015-06-12;Domingos Savio dos Santos;;;TLS;1998;Male
NR;;400;M;46.92;;Viry-Châtillon;FRA;Outdoor;1995-07-16;Casimir Kossi Akoto;;;TOG;;Male
NR;;400;M;46.35;;Kaohsiung;TPE;Outdoor;2015-10-19;Chen Chieh;;;TPE;1992;Male
NR;;400;M;44.01;;Río de Janeiro;BRA;Outdoor;2016-08-14;Machel Cedenio;;;TTO;1995;Male
NR;;400;M;45.19;;Sevilla;ESP;Outdoor;2004-06-05;Sofiane Labidi;;;TUN;1977;Male
NR;;400;M;45.51;;Amsterdam;NED;Outdoor;2016-07-07;Yavuz Can;;;TUR;1987;Male
NR;;400;M;54.81;;Gold Coast;AUS;Outdoor;2009-06-08;Telava Folitau;;;TUV;;Male
NR;;400;M;46.10;;Qatif;KSA;Outdoor;2009-04-29;Ali Obaid Shirook;;;UAE;1979;Male
NR;;400;M;44.37;;Athína;GRE;Outdoor;1997-08-05;Davis Kamoga;;;UGA;1968;Male
NR;;400;M;45.01;;Almaty;KAZ;Outdoor;2015-07-25;Vitaliy Butrym;;;UKR;1991;Male
NR;;400;M;45.02;;Fortaleza;BRA;Outdoor;2006-05-17;Andrés Silva;;;URU;1986;Male
NR;;400;M;43.18;;Sevilla;ESP;Outdoor;1999-08-26;Michael Johnson;;;USA;1967;Male
NR;;400;M;45.37;;Kyiv;URS;Outdoor;1984-06-22;Sergey Lovachov;;;UZB;1959;Male
NR;;400;M;47.62;;Sydney;AUS;Outdoor;1996-07-03;Baptiste Firiam;;;VAN;1971;Male
NR;;400;M;45.21;;Xalapa;MEX;Outdoor;2014-11-25;Albert Bravo;;;VEN;1987;Male
NR;;400;M;45.99;;Chanthaburi;THA;Outdoor;2015-06-29;Quach Cong Lich;;;VIE;1993;Male
NR;;400;M;45.19;;Walnut;USA;Outdoor;1997-04-20;Eswort Coombs;;;VIN;1972;Male
NR;;400;M;48.27;;Doha;QAT;Outdoor;2019-04-21;Ahmed Al-Yaari;;;YEM;2000;Male
NR;;400;M;43.91;;Gaborone;BOT;Outdoor;2023-04-29;Muzala Samukonga;;;ZAM;2002;Male
NR;;400;M;44.58;;Tucson;USA;Outdoor;2004-05-15;Lewis Banda;;;ZIM;1982;Male
NR;;400;M;50.90;;Hannover;GER;Indoor;2016-02-06;Said Gilani;;;AFG;1996;Male
NR;;400;M;46.83;;Istanbul;TUR;Indoor;2020-02-16;Franko Burraj;;;ALB;1998;Male
NR;;400;M;46.71;;Eaubonne;FRA;Indoor;2002-02-13;Djabir Saïd-Guerni;;;ALG;1977;Male
NR;;400;M;47.94;;Sevilla;ESP;Indoor;2000-02-06;Daniel Gómez;;;AND;1979;Male
NR;;400;M;47.11;;College Station;USA;Indoor;2017-02-04;Rai Benjamin;;;ANT;1997;Male
NR;;400;M;47.52;;Cochabamba;BOL;Indoor;2020-02-01;Elián Larregina;;;ARG;2000;Male
NR;;400;M;48.96;;Paris;FRA;Indoor;2011-03-04;Aram Davtyan;;;ARM;1988;Male
NR;;400;M;45.44;;Clemson;USA;Indoor;2018-02-23;Steven Solomon;;;AUS;1993;Male
NR;;400;M;46.14;;Chemnitz;GER;Indoor;1999-02-22;Christoph Pöstinger;;;AUT;1972;Male
NR;;400;M;47.15;;Wien;AUT;Indoor;2002-03-01;Dmitriy Chumichkin;;;AZE;1981;Male
NR;;400;M;45.33;;College Station;USA;Indoor;2011-03-12;Demetrius Pinder;;;BAH;1989;Male
NR;;400;M;45.38;;Lubbock;USA;Indoor;2019-02-09;Jonathan Jones;;;BAR;1999;Male
NR;;400;M;45.25;;Glasgow;GBR;Indoor;2024-03-02;Alexander Doom;;;BEL;1997;Male
NR;;400;M;47.14;;Beograd;SRB;Indoor;2018-02-21;Amel Tuka;;;BIH;1991;Male
NR;;400;M;46.78;;Praha;CZE;Indoor;2015-03-06;Aliaksandr Linnik;;;BLR;1991;Male
NR;;400;M;45.74;;Moskva;RUS;Indoor;2006-03-10;California Molefe;;;BOT;1980;Male
NR;;400;M;46.33;;Paris;FRA;Indoor;1997-03-08;Sanderlei Claro Parrela;;;BRA;1974;Male
NR;;400;M;46.60;;Doha;QAT;Indoor;2016-02-20;Abbas Abubaker;;;BRN;1996;Male
NR;;400;M;46.35;;Pireás;GRE;Indoor;2000-02-12;Ilya Dzhivondov;;;BUL;1978;Male
NR;;400;M;48.85;;Reims;FRA;Indoor;2022-12-04;Badou-Bereingue Bosse;;;CAF;2003;Male
NR;;400;M;44.49;;Fayetteville;USA;Indoor;2024-02-24;Christopher Morales Williams;;;CAN;2004;Male
NR;;400;M;46.68;;Reims;FRA;Indoor;2020-02-05;Gilles Anthony Afoumba;;;CGO;1996;Male
NR;;400;M;47.71;;Albuquerque;USA;Indoor;2024-02-10;Martin Kouyoumdjian;;;CHI;2003;Male
NR;;400;M;46.04;;Jinan;CHN;Indoor;2024-03-13;Ailixier Wumaier;;;CHN;2006;Male
NR;;400;M;46.50;;State College;USA;Indoor;2024-01-13;Cheickna Traore;;;CIV;2000;Male
NR;;400;M;45.71;;Fayetteville;USA;Indoor;2003-03-15;Gary Kikaya;;;COD;1980;Male
NR;;400;M;46.07;;Birmingham;USA;Indoor;2019-03-09;Alejandro Perlaza;;;COL;1994;Male
NR;;400;M;47.94;;Aubière;FRA;Indoor;2015-02-21;Bacar Houmadi Jannot;;;COM;1990;Male
NR;;400;M;45.11;;Istanbul;TUR;Indoor;2012-03-10;Nery Brenes;;;CRC;1985;Male
NR;;400;M;46.38;;Rotterdam;NED;Indoor;1973-03-11;Luciano Susanj;;;CRO;1948;Male
NR;;400;M;46.09;;Indianapolis;USA;Indoor;1987-03-07;Roberto Hernández;;;CUB;1967;Male
NR;;400;M;47.39;;Pireás;GRE;Indoor;1998-02-14;Evripides Demosthenous;;;CYP;1972;Male
NR;;400;M;45.24;;Sopot;POL;Indoor;2014-03-08;Pavel Maslák;;;CZE;1991;Male
NR;;400;M;45.67;;Beograd;SRB;Indoor;2022-03-19;Benjamin Lobo;;;DEN;1997;Male
NR;;400;M;46.02;;Birmingham;GBR;Indoor;2008-02-16;Chris Lloyd;;;DMA;1980;Male
NR;;400;M;45.80;;Madrid;ESP;Indoor;2017-02-24;Luguelín Santos;;;DOM;1992;Male
NR;;400;M;48.25;;Indianapolis;USA;Indoor;1987-03-06;Ahmed Abdelhalim Ghanem;;;EGY;1959;Male
NR;;400;M;48.21;;Doha;QAT;Indoor;2010-03-12;Takeshi Fujiwara;;;ESA;1985;Male
NR;;400;M;45.58;;Madrid;ESP;Indoor;2023-02-19;Óscar Husillos;;;ESP;1993;Male
NR;;400;M;45.99;;Fayetteville;USA;Indoor;2011-02-26;Marek Niit;;;EST;1987;Male
NR;;400;M;46.96;;Budapest;HUN;Indoor;1989-03-04;Alemayehu Gudeta;;;ETH;1960;Male
NR;;400;M;49.55;;Ashgabat;TKM;Indoor;2017-09-18;Samuela Railoa;;;FIJ;1993;Male
NR;;400;M;47.09;;Fayetteville;USA;Indoor;2008-03-02;Jussi Heikkilä;;;FIN;1983;Male
NR;;400;M;45.54;;Paris;FRA;Indoor;2011-03-05;Leslie Djhone;;;FRA;1981;Male
NR;;400;M;46.62;;Gainesville;USA;Indoor;1991-02-28;Dawda Jallow;;;GAM;1969;Male
NR;;400;M;45.39;;Birmingham;GBR;Indoor;1997-02-09;Jamie Baulch;;;GBR;1973;Male
NR;;400;M;47.26;;Istanbul;TUR;Indoor;2021-02-14;Mindia Endeladze;;;GEO;1998;Male
NR;;400;M;45.05;;Sindelfingen;FRG;Indoor;1988-02-05;Thomas Schönlebe;;;GER;1965;Male
NR;;400;M;46.21;;Birmingham;USA;Indoor;2016-02-25;Emmanuel Dasor;;;GHA;1995;Male
NR;;400;M;49.97;;Sabadell;ESP;Indoor;2018-01-21;Jerai Torres;;;GIB;1994;Male
NR;;400;M;46.36;;Pireás;GRE;Indoor;1999-02-13;Konstadínos Kedéris;;;GRE;1973;Male
NR;;400;M;44.80;;Fayetteville;USA;Indoor;2011-02-27;Kirani James;;;GRN;1992;Male
NR;;400;M;48.53;;Nampa;USA;Indoor;2016-02-20;Aaron Whitaker;;;GUM;;Male
NR;;400;M;46.15;;Columbia;USA;Indoor;2019-01-19;Arinze Chance;;;GUY;1996;Male
NR;;400;M;47.75;;Gainesville;USA;Indoor;2000-02-06;Gérald Clervil;;;HAI;1976;Male
NR;;400;M;48.89;;Doha;QAT;Indoor;2016-02-19;Chan Ka Chun;;;HKG;1989;Male
NR;;400;M;46.08;;Glasgow;GBR;Indoor;2024-03-01;Attila Molnár;;;HUN;2002;Male
NR;;400;M;49.86;;Tehran;IRI;Indoor;2004-02-07;Yan Karubaba;;;INA;1989;Male
NR;;400;M;47.33;;Ashgabat;TKM;Indoor;2017-09-19;P.A.Amoj Jacob;;;IND;1998;Male
NR;;400;M;46.96;;Bursa;TUR;Indoor;2022-02-05;Sajjad Hashemi;;;IRI;1991;Male
NR;;400;M;45.52;;Birmingham;GBR;Indoor;2007-03-03;David Gillick;;;IRL;1983;Male
NR;;400;M;47.18;;Astana;KAZ;Indoor;2023-02-10;Yasir Ali Al Saadi;;;IRQ;1998;Male
NR;;400;M;47.59;;Reykjavik;ISL;Indoor;2015-02-01;Kolbeinn Hödur Gunnarsson;;;ISL;1995;Male
NR;;400;M;46.46;;Boston;USA;Indoor;2014-02-08;Donald Blair-Sanford;;;ISR;1987;Male
NR;;400;M;45.81;;College Station;USA;Indoor;2010-01-30;Tabarie Henry;;;ISV;1987;Male
NR;;400;M;45.99;;Valencia;ESP;Indoor;1998-03-01;Ashraf Saber;;;ITA;1973;Male
NR;;400;M;45.84;;Clemson;USA;Indoor;2020-02-15;Kyron McMaster;;;IVB;1997;Male
NR;;400;M;44.86;;College Station;USA;Indoor;2018-03-10;Akeem Bloomfield;;;JAM;1997;Male
NR;;400;M;45.76;;Paris;FRA;Indoor;1997-03-09;Shunji Karube;;;JPN;1969;Male
NR;;400;M;46.26;;Ust-Kamenogorsk;KAZ;Indoor;2019-01-19;Mikhail Litvin;;;KAZ;1996;Male
NR;;400;M;45.98;;Liévin;FRA;Indoor;1995-02-19;Charles Gitonga;;;KEN;1971;Male
NR;;400;M;46.88;;Tianjin;CHN;Indoor;1996-02-27;Shon Ju-Il;;;KOR;1969;Male
NR;;400;M;46.35;;Ashgabat;TKM;Indoor;2017-09-19;Mazen Al-Yassin;;;KSA;1996;Male
NR;;400;M;46.26;;Toruń;POL;Indoor;2020-02-08;Youssef Karam;;;KUW;1993;Male
NR;;400;M;51.70;;Hanoi;VIE;Indoor;2009-11-01;Khenmanh Chantavong;;;LAO;1992;Male
NR;;400;M;46.71;;Fayetteville;USA;Indoor;2013-01-26;Jānis Leitis;;;LAT;1989;Male
NR;;400;M;47.78;;Bursa;TUR;Indoor;2023-01-29;Mohamad Mortada;;;LBN;1998;Male
NR;;400;M;47.04;;Fayetteville;USA;Indoor;2007-03-09;Siraj Williams;;;LBR;1984;Male
NR;;400;M;45.46;;Lubbock;USA;Indoor;2024-02-24;Michael Joseph;;;LCA;2002;Male
NR;;400;M;51.33;;Magglingen;SUI;Indoor;2013-02-02;Fabian Haldner;;;LIE;1992;Male
NR;;400;M;45.78;;Boston;USA;Indoor;2023-02-11;Tomas Kersulis;;;LTU;2001;Male
NR;;400;M;47.49;;Luxembourg;LUX;Indoor;2015-01-24;Vincent Karger;;;LUX;1996;Male
NR;;400;M;49.66;;Macau;MAC;Indoor;2007-10-31;Chao Un Kei;;;MAC;1982;Male
NR;;400;M;47.79;;Val-de-Reuil;FRA;Indoor;2014-02-01;Avotriniaina Rakotoarimiandry;;;MAD;1996;Male
NR;;400;M;46.02;;Clemson;USA;Indoor;2024-02-09;Houssam Hatib;;;MAR;2002;Male
NR;;400;M;48.43;;Doha;QAT;Indoor;2008-02-15;Mohd Zaiful Zainal Abidin;;;MAS;1982;Male
NR;;400;M;50.39;;Maebashi;JPN;Indoor;1999-03-05;Moses Kondowe;;;MAW;1970;Male
NR;;400;M;47.09;;Stockholm;SWE;Indoor;1996-03-10;Vadim Zadoinov;;;MDA;1969;Male
NR;;400;M;49.98;;Birmingham;GBR;Indoor;2018-03-02;Mohamed Naail;;;MDV;2000;Male
NR;;400;M;45.93;;Pireás;GRE;Indoor;2000-02-09;Alejandro Cárdenas;;;MEX;1974;Male
NR;;400;M;47.18;;Budapest;HUN;Indoor;2022-02-20;Jovan Stojoski;;;MKD;1997;Male
NR;;400;M;47.54;;Liévin;FRA;Indoor;2019-01-26;Fode Sissoko;;;MLI;1996;Male
NR;;400;M;47.55;;Istanbul;TUR;Indoor;2024-02-10;Graham Pellegrini;;;MLT;2004;Male
NR;;400;M;49.74;;Beograd;SRB;Indoor;2018-02-21;Srdjan Marić;;;MNE;1997;Male
NR;;400;M;49.62;;Lyon;FRA;Indoor;2015-01-31;Brice Etès;;;MON;1984;Male
NR;;400;M;46.28;;Aubière;FRA;Indoor;2006-02-26;Éric Milazar;;;MRI;1975;Male
NR;;400;M;50.34;;Orléans;FRA;Indoor;2002-01-12;Mandiaye Seck;;;MTN;1972;Male
NR;;400;M;47.35;;Nampa;USA;Indoor;2008-02-16;Dasheek Akwenye;;;NAM;;Male
NR;;400;M;45.48;;Apeldoorn;NED;Indoor;2022-02-27;Liemarvin Bonevacia;;;NED;1989;Male
NR;;400;M;45.51;;Paris;FRA;Indoor;1997-03-09;Sunday Bada;;;NGR;1969;Male
NR;;400;M;45.05;;Glasgow;GBR;Indoor;2019-03-02;Karsten Warholm;;;NOR;1996;Male
NR;;400;M;47.62;;Birmingham;USA;Indoor;2016-02-29;Bailey Stewart;;;NZL;1996;Male
NR;;400;M;47.51;;Tehran;IRI;Indoor;2019-03-04;Othman Al-Busaidi;;;OMA;1992;Male
NR;;400;M;48.40;;Ashgabat;TKM;Indoor;2017-09-18;Nokar Hussain;;;PAK;1987;Male
NR;;400;M;46.26;;Boston;USA;Indoor;2005-01-29;Bayano Kamani;;;PAN;1980;Male
NR;;400;M;49.49;;Cochabamba;BOL;Indoor;2024-01-27;Marcos Antonio Gonzalez;;;PAR;2000;Male
NR;;400;M;47.84;;Cochabamba;BOL;Indoor;2020-02-01;Marco Vilca;;;PER;2000;Male
NR;;400;M;46.63;;Spokane;USA;Indoor;2023-02-25;Umajesty Williams;;;PHI;1999;Male
NR;;400;M;54.80;;Moskva;RUS;Indoor;2006-03-10;Nicholas Mangham;;;PLW;1986;Male
NR;;400;M;45.39;;Wien;AUT;Indoor;2002-03-03;Marek Plawgo;;;POL;1981;Male
NR;;400;M;45.86;;Glasgow;GBR;Indoor;2024-03-02;João Ricardo Coelho;;;POR;1999;Male
NR;;400;M;46.34;;Albuquerque;USA;Indoor;2024-02-02;Jose Figueroa;;;PUR;2004;Male
NR;;400;M;48.45;;Moskva;RUS;Indoor;2006-03-10;Isaac Yaya;;;PYF;1979;Male
